ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.12176486708687312,0.40800214303907534,0.49642063822814203,0.9405463629995662,0.23931402964495002,0.15955957134738186,0.565544689774664,-0.35212066134454645,-0.28085260865895334,1
0.14459148278776926,0.4889373301831723,0.48041250013034004,0.9084751662865527,0.22586226522481503,0.27693524459014934,0.21650292204677546,-0.6394362550195583,-0.7282409281084465,1
0.12613112015052974,0.4939482414301568,0.48771697689922505,0.9539506051620751,0.21118475234322914,0.1636281293176433,0.20595462888573932,-1.2910232682874117,-0.42638304520260784,1
0.4402279283113444,0.7202886524898189,0.6125887068006182,0.8344564843696989,0.5501861632111408,-0.2947896239105339,-0.4388425589816353,-0.9013994097403928,-0.7892574260890819,0
0.1356125356125356,0.6159986315954954,0.4194894624516473,0.9816592871925455,0.19204057519956197,0.41515323499205864,-0.7292739698092773,-1.1076972313201963,-0.055939640064087026,0
0.1364512416256773,0.6386543184497664,0.5002818196214799,0.8470917571470422,0.18194881818510877,0.1655711792347143,-0.8178205226365313,-1.0467097559028469,0.5534236082929529,0
